hiv_ppi	E155030	E7812	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E23041	0	0	ncbi_ptak	pmid:21450827	keywords:[interacts with]
hiv_ppi	E155030	E23438	1	0	ncbi_ptak	pmid:22190034:9445076	keywords:[binds:interacts with]
hiv_ppi	E155030	E4141	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E8651	1	0	ncbi_ptak	pmid:18172216:19802344:22004035	keywords:[binds]
hiv_ppi	E155030	E8907	0	0	ncbi_ptak	pmid:17538020:20012524:21841072:22004035	keywords:[interacts with]
hiv_ppi	E1460	E155030	1	0	ncbi_ptak	pmid:9151826	keywords:[phosphorylated by]
hiv_ppi	E5062	E155030	1	0	ncbi_ptak	pmid:9151826	keywords:[phosphorylated by]
hiv_ppi	E155030	E7965	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E5265	0	0	ncbi_ptak	pmid:12621451:12878320:17258834	keywords:[interacts with]
hiv_ppi	E155030	E5595	0	1	ncbi_ptak	pmid:10074203:17411366:20126615:20402410:21423810:22563495:22904195:8552640	keywords:[activates:induces phosphorylation of:modulates:phosphorylated by]
hiv_ppi	E5594	E155030	1	0	ncbi_ptak	pmid:10074203:11773377:15155723:21762808:8552640	keywords:[interacts with:phosphorylated by]
hiv_ppi	E155030	E4734	0	0	ncbi_ptak	pmid:11087859:11087860:11112487:11991975:12610113:19143627:20519395:21666754:22004035:22761998:22762019:9525617	keywords:[binds:interacts with:ubiquitinated by]
hiv_ppi	E155030	E2316	1	0	ncbi_ptak	pmid:21705339:22004035	keywords:[binds:co-localizes with]
hiv_ppi	E155030	E3376	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E5917	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E5859	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E1660	E155030	1	1	ncbi_ptak	pmid:16527808:20007598	keywords:[enhanced by:interacts with]
hiv_ppi	E155030	E118987	1	0	ncbi_ptak	pmid:20573829	keywords:[binds]
hiv_ppi	E10537	E155030	1	0	ncbi_ptak	pmid:15994808:16775314	keywords:[ubiquitinated by]
hiv_ppi	E155030	E6386	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E4659	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E57617	0	0	ncbi_ptak	pmid:21450827:22761998	keywords:[interacts with]
hiv_ppi	E155030	E3383	1	1	ncbi_ptak	pmid:15479832:18945465:7794538	keywords:[co-localizes with:interacts with:upregulates]
hiv_ppi	E155030	E3577	1	0	ncbi_ptak	pmid:22262769:22904195	keywords:[binds:interacts with]
hiv_ppi	E155030	E65003	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E9255	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E57470	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E9521	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E10226	1	0	ncbi_ptak	pmid:17003132:18557900:20012524:20070608:22363329	keywords:[binds]
hiv_ppi	E155030	E3312	1	0	ncbi_ptak	pmid:11932435:21738476	keywords:[incorporates]
hiv_ppi	E5579	E155030	1	0	ncbi_ptak	pmid:21651489:7876252:8473314:9151826	keywords:[phosphorylated by]
hiv_ppi	E5578	E155030	1	0	ncbi_ptak	pmid:21651489:7876252:8473314:9151826	keywords:[phosphorylated by]
hiv_ppi	E155030	E5577	0	1	ncbi_ptak	pmid:1978848:20402410:7688126:7946090:9151826	keywords:[activates:phosphorylated by]
hiv_ppi	E155030	E5576	0	1	ncbi_ptak	pmid:1978848:20402410:7688126:7946090:9151826	keywords:[activates:phosphorylated by]
hiv_ppi	E155030	E5575	0	1	ncbi_ptak	pmid:1978848:20402410:7688126:7946090:9151826	keywords:[activates:phosphorylated by]
hiv_ppi	E155030	E5573	0	1	ncbi_ptak	pmid:1978848:20402410:7688126:7946090:9151826	keywords:[activates:phosphorylated by]
hiv_ppi	E155030	E5571	0	1	ncbi_ptak	pmid:1978848:20402410:7688126:7946090:9151826	keywords:[activates:phosphorylated by]
hiv_ppi	E155030	E6050	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E8815	1	0	ncbi_ptak	pmid:14645565:17304248	keywords:[binds]
hiv_ppi	E155030	E9967	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E60489	0	-1	ncbi_ptak	pmid:15159405:15215254:15358144:15464836:15479826:15479846:17020885:17126871:17291161:17344295:17428847:17631688:17670826:17881443:17942420:17959647:18298807:18456846:18572219:18639915:19345973:19487726:19494012:19826902:21239176:21972557	keywords:[associates with:complexes with:incorporates:inhibited by:interacts with]
hiv_ppi	E155030	E54555	0	0	ncbi_ptak	pmid:22190034	keywords:[interacts with]
hiv_ppi	E155030	E3803	1	-1	ncbi_ptak	pmid:21814282:22807681	keywords:[binds:inhibits]
hiv_ppi	E155030	E60	1	0	ncbi_ptak	pmid:10049817:10074138:11709093:12009869:8661406:8892894:9971772	keywords:[binds]
hiv_ppi	E155030	E11345	0	0	ncbi_ptak	pmid:19635843	keywords:[interacts with]
hiv_ppi	E155030	E3310	1	0	ncbi_ptak	pmid:11932435:21738476	keywords:[incorporates]
